weight;date;price
0.002996;2019-07-29;95.561
0.002796;2019-07-30;5.961
0.002796;2019-07-31;76.694
0.002496;2019-08-01;36.001
0.002796;2019-08-02;15.699
0.002796;2019-08-03;85.178
0.002796;2019-08-04;10.950
0.002796;2019-08-05;72.394
0.002796;2019-08-06;57.450
0.002796;2019-08-07;95.963
0.002896;2019-08-08;60.740
0.002897;2019-08-09;89.452
0.002898;2019-08-10;51.252
0.002899;2019-08-11;4.727
0.002696;2019-08-12;83.613
0.002796;2019-08-13;44.132
0.002996;2019-08-14;30.063
0.002796;2019-08-15;10.218
0.002796;2019-08-16;3.024
0.002496;2019-08-17;53.476
0.002796;2019-08-18;9.694
0.002796;2019-08-19;3.724
0.002796;2019-08-20;27.776
0.002796;2019-08-21;39.553
0.002796;2019-08-22;51.647
0.002796;2019-08-23;35.253
0.002896;2019-08-24;54.422
0.002897;2019-08-25;83.160
0.002898;2019-08-26;90.220
0.002899;2019-08-27;41.337
0.002696;2019-08-28;8.702
0.002796;2019-08-29;47.018
0.002996;2019-08-30;76.690
0.002796;2019-08-31;18.625
0.002796;2019-09-01;24.190
0.002496;2019-09-02;17.361
0.002796;2019-09-03;5.259
0.002796;2019-09-04;71.319
0.002796;2019-09-05;57.004
0.002796;2019-09-06;88.998
0.002796;2019-09-07;79.589
0.002796;2019-09-08;3.039
0.002896;2019-09-09;87.280
0.002897;2019-09-10;39.107
0.002898;2019-09-11;3.967
0.002899;2019-09-12;89.818
0.002696;2019-09-13;81.385
0.002796;2019-09-14;76.437
0.002996;2019-09-15;32.781
0.002796;2019-09-16;95.636
0.002796;2019-09-17;34.201
0.002496;2019-09-18;26.249
0.002796;2019-09-19;29.807
0.002796;2019-09-20;42.792
0.002796;2019-09-21;4.134
0.002796;2019-09-22;55.136
0.002796;2019-09-23;72.531
0.002796;2019-09-24;62.777
0.002896;2019-09-25;93.251
0.002897;2019-09-26;24.632
0.002898;2019-09-27;64.593
0.002899;2019-09-28;37.660
0.002696;2019-09-29;21.752
0.002796;2019-09-30;51.000
0.002996;2019-10-01;60.852
0.002796;2019-10-02;45.290
0.002796;2019-10-03;42.712
0.002496;2019-10-04;95.187
0.002796;2019-10-05;20.545
0.002796;2019-10-06;57.254
0.002796;2019-10-07;34.031
0.002796;2019-10-08;94.641
0.002796;2019-10-09;72.146
0.002796;2019-10-10;75.418
0.002896;2019-10-11;83.378
0.002897;2019-10-12;98.340
0.002898;2019-10-13;31.108
0.002899;2019-10-14;73.130
0.002696;2019-10-15;59.791
0.002796;2019-10-16;14.764
0.002996;2019-10-17;83.262
0.002796;2019-10-18;8.134
0.002796;2019-10-19;18.223
0.002496;2019-10-20;87.663
0.002796;2019-10-21;78.230
0.002796;2019-10-22;90.629
0.002796;2019-10-23;55.648
0.002796;2019-10-24;0.998
0.002796;2019-10-25;21.709
0.002796;2019-10-26;22.966
0.002896;2019-10-27;65.289
0.002897;2019-10-28;32.410
0.002898;2019-10-29;46.527
0.002899;2019-10-30;50.394
0.002696;2019-10-31;17.147
0.002796;2019-11-01;88.305
0.002996;2019-11-02;44.754
0.002796;2019-11-03;78.199
0.002796;2019-11-04;91.430
0.002496;2019-11-05;64.551
0.002796;2019-11-06;65.197
0.002796;2019-11-07;93.471
0.002796;2019-11-08;62.419
0.002796;2019-11-09;12.460
0.002796;2019-11-10;61.485
0.002796;2019-11-11;94.380
0.002896;2019-11-12;80.043
0.002897;2019-11-13;56.860
0.002898;2019-11-14;10.604
0.002899;2019-11-15;13.592
0.002696;2019-11-16;3.302
0.002796;2019-11-17;37.285
0.002996;2019-11-18;51.240
0.002796;2019-11-19;28.411
0.002796;2019-11-20;74.970
0.002496;2019-11-21;65.112
0.002796;2019-11-22;82.613
0.002796;2019-11-23;27.781
0.002796;2019-11-24;84.667
0.002796;2019-11-25;38.081
0.002796;2019-11-26;39.922
0.002796;2019-11-27;27.515
0.002896;2019-11-28;26.024
0.002897;2019-11-29;82.469
0.002898;2019-11-30;8.951
0.002899;2019-12-01;82.433
0.002696;2019-12-02;10.245
0.002796;2019-12-03;94.843
0.002996;2019-12-04;18.644
0.002796;2019-12-05;40.858
0.002796;2019-12-06;9.871
0.002496;2019-12-07;49.647
0.002796;2019-12-08;95.126
0.002796;2019-12-09;24.404
0.002796;2019-12-10;61.554
0.002796;2019-12-11;44.953
0.002796;2019-12-12;9.145
0.002796;2019-12-13;61.778
0.002896;2019-12-14;83.553
0.002897;2019-12-15;11.786
0.002898;2019-12-16;18.578
0.002899;2019-12-17;76.314
0.002696;2019-12-18;36.994
0.002796;2019-12-19;92.646
0.002996;2019-12-20;89.409
0.002796;2019-12-21;53.513
0.002796;2019-12-22;58.834
0.002496;2019-12-23;66.713
0.002796;2019-12-24;80.477
0.002796;2019-12-25;66.951
0.002796;2019-12-26;2.168
0.002796;2019-12-27;2.945
0.002796;2019-12-28;0.740
0.002796;2019-12-29;75.605
0.002896;2019-12-30;62.982
0.002897;2019-12-31;77.681
0.002898;2020-01-01;3.115
0.002899;2020-01-02;45.786
0.002696;2020-01-03;84.446
0.002796;2020-01-04;66.210
0.002996;2020-01-05;92.909
0.002796;2020-01-06;30.731
0.002796;2020-01-07;55.398
0.002496;2020-01-08;76.274
0.002796;2020-01-09;18.279
0.002796;2020-01-10;22.279
0.002796;2020-01-11;24.696
0.002796;2020-01-12;64.940
0.002796;2020-01-13;80.709
0.002796;2020-01-14;63.926
0.002896;2020-01-15;33.548
0.002897;2020-01-16;42.265
0.002898;2020-01-17;85.783
0.002899;2020-01-18;88.548
0.002696;2020-01-19;75.983
0.002796;2020-01-20;68.127
0.002996;2020-01-21;15.365
0.002796;2020-01-22;30.461
0.002796;2020-01-23;6.734
0.002496;2020-01-24;38.859
0.002796;2020-01-25;28.186
0.002796;2020-01-26;54.091
0.002796;2020-01-27;44.467
0.002796;2020-01-28;81.029
0.002796;2020-01-29;80.075
0.002796;2020-01-30;46.998
0.002896;2020-01-31;74.903
0.002897;2020-02-01;95.466
0.002898;2020-02-02;14.980
0.002899;2020-02-03;50.684
0.002696;2020-02-04;3.561
0.002796;2020-02-05;12.787
0.002996;2020-02-06;44.271
0.002796;2020-02-07;5.094
0.002796;2020-02-08;9.139
0.002496;2020-02-09;51.893
0.002796;2020-02-10;26.138
0.002796;2020-02-11;29.055
0.002796;2020-02-12;4.760
